1;17;2;9897
1;19;1;7107
1;19;1;5422
1;19;1;6144
1;16;5;19742
1;16;5;20582
1;20;0;0
1;20;0;0
1;20;0;0
1;16;4;16547
2;92;15;97442
2;98;12;79882
2;98;12;80764
2;89;13;81944
2;89;13;83720
1;22;0;0
1;22;0;0
1;22;0;0
1;22;0;0
1;22;0;0
1;22;0;0
1;24;0;0
1;24;0;0
1;24;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;18;1;12744
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;23;0;0
1;23;0;0
1;23;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
1;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
2;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
3;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
4;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
5;5000;0;0
1;21;0;0
1;21;0;0
1;19;5;19749
1;19;5;21280
1;19;5;19706
1;18;2;10200
1;18;2;9538
1;18;2;9995
1;18;2;9378
1;18;2;9773
1;18;2;10650
1;17;2;11440
1;17;2;9921
1;21;3;13346
1;21;3;13842
1;21;3;13857
1;19;2;9623
1;19;2;10940
1;19;2;10685
1;21;0;0
1;21;0;0
1;21;0;0
1;17;0;0
1;17;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;21;0;0
1;18;4;17512
1;18;4;17990
1;17;7;30321
1;17;7;28028
1;17;7;28115
1;21;0;0
1;21;0;0
1;21;0;0
1;17;6;25099
1;17;6;26487
2;93;13;86019
2;104;12;85018
2;99;12;82694
2;99;12;79565
2;86;14;89082
2;86;14;89814
2;85;12;78122
2;85;12;80748
2;99;13;85758
2;86;16;105418
2;86;16;103070
2;79;18;121364
2;79;18;110910
2;90;16;106082
2;90;16;104570
2;103;12;85994
2;103;12;80072
2;100;10;67376
2;86;16;105300
2;86;16;103598
2;99;15;97320
2;99;15;96534
2;92;13;86100
2;95;16;102532
2;95;16;104994
2;99;7;49832
2;99;7;50412
2;93;19;121148
2;93;19;124096
2;107;14;92176
2;104;8;54150
2;104;8;56250
2;93;20;125720
2;93;20;125056
2;101;15;97584
2;101;15;97108
2;103;12;81688
2;95;15;98344
2;95;15;97256
2;98;13;87516
3;57;15;76728
3;56;10;55232
3;56;10;56948
3;54;10;54708
3;54;10;60320
3;54;8;44340
3;54;8;45892
3;51;12;69636
3;51;12;62840
3;56;5;32964
3;56;5;33256
3;52;10;55648
3;52;10;57388
3;52;10;54680
3;52;10;57840
3;52;5;32032
3;52;5;30896
3;52;5;31724
3;55;6;35576
3;55;6;37164
3;53;8;47440
3;53;8;44460
3;54;8;45036
3;54;8;44464
3;51;13;68044
3;51;13;69852
3;59;8;45096
3;59;8;47640
3;52;11;62952
3;52;11;60728
3;53;8;43548
3;53;8;46272
3;54;11;62136
3;54;11;60620
3;52;9;51364
3;52;9;50312
3;51;10;56744
3;51;10;55436
3;51;10;55276
3;51;7;40540
4;49;11;55792
4;53;7;36892
4;53;7;37328
4;49;4;25380
4;49;4;24368
4;49;8;46544
4;49;8;44460
4;50;7;41016
4;50;7;40384
4;50;7;37640
4;51;8;43208
4;51;8;43976
4;49;5;28756
4;49;5;30492
4;46;10;53200
4;46;10;52656
4;49;14;72456
4;49;14;71444
4;51;8;47892
4;51;8;45080
4;51;8;42664
4;48;6;32476
4;48;6;35324
4;55;8;43424
4;55;8;41584
4;48;4;22304
4;48;4;22664
4;52;8;42088
4;52;8;44592
4;52;8;44480
4;43;9;49128
4;43;9;43928
4;57;7;41472
4;57;7;42240
4;50;10;51032
4;50;10;49296
4;50;14;70488
4;50;14;73856
4;50;6;35376
4;50;6;39064
5;188;29;353352
5;202;62;798816
5;212;58;790040
